10,8
9,18
19,4
14,7
6,24
21,23
28,29
20,27
24,31
29,18
18,15
26,24
17,19
32,37
25,24
36,31
36,29
26,32
29,33
43,44
46,36
38,43
31,39
32,38
44,48
50,34
45,34
52,43
39,39
43,38
55,50
41,49
48,48
42,48
47,60
58,58
48,54
58,56
56,60
66,64
68,58
56,75
76,72
60,64
61,73
66,68
80,74
79,70
69,82
70,83
86,74
79,77
83,78
87,75
92,76
88,80
85,93
87,82
85,80
86,87
84,85
84,92
86,89
101,99
94,92
99,103
102,94
97,95
98,97
91,108
100,101
110,106
96,114
102,107
102,100
113,108
116,104
104,117
114,116
120,112
123,118
113,114
115,125
121,121
116,117
122,124
120,127
111,131
126,113
131,118
117,122
124,118
134,132
136,123
129,128
128,123
140,127
127,144
141,144
130,134
138,135
132,135
138,147
148,142
137,134
136,146
151,148
145,138
149,147
151,156
144,158
149,152
146,142
153,154
156,152
147,151
150,150
162,160
163,150
168,168
167,163
164,167
167,169
163,169
154,162
170,165
175,161
176,168
169,173
163,161
161,174
180,167
174,167
174,165
170,167
177,180
179,180
179,192
186,194
183,193
195,187
178,195
186,198
183,199
184,191
186,189
186,201
189,196
186,185
203,186
189,187
191,207
199,191
202,198
207,212
201,204
196,209
205,208
217,207
215,204
213,208
216,213
214,209
223,215
208,211
208,213
213,213
226,221
214,224
219,216
218,217
232,233
221,229
222,235
232,235
227,238
239,226
236,229
228,238
239,234
233,234
229,242
246,247
