23086.8005,1059033.558
40173.07217,1505890.915
36882.1594,1058987.988
34310.24283,1260616.807
26354.10947,630943.4893
26748.42842,1068138.074
60828.24909,1502055.817
36516.35897,1573936.564
29387.396,798869.5328
40149.96575,1545154.813
47224.35984,1707045.722
34343.99189,663732.3969
39220.36147,1042814.098
32326.12314,1291331.518
35521.29403,1402818.21
23929.52405,1306674.66
39717.81358,1556786.6
24595.9015,528485.2467
35719.65305,1019425.937
44922.1067,1030591.429
47560.77534,2146925.34
45574.74166,929247.5995
40358.96011,718887.2315
28140.96709,743999.8192
27809.98654,895737.1334
40694.86951,1453974.506
38853.91807,1125692.507
27784.74228,975429.4928
33970.16499,1240763.766
37520.65773,1577017.76
33754.7378,1246830.188
39355.62573,1170720.894
30122.47348,1071279.21
16810.78331,534305.1323
22355.23541,936368.9634
39395.15118,1199193.831
27637.65655,1233220.009
22836.60757,1081150.125
32947.71196,524712.7661
47162.18364,302355.836
39705.46496,1026817.4
32778.19534,1762214.68
27161.12861,882057.1706
43183.92849,1744932.211
26888.57956,1153871.47
39741.07751,1499988.88
35261.12702,1109588.38
19030.61549,980177.3051
21725.95429,1323952.027
43017.44076,1662494.736
41084.66282,1417819.74
26881.1306,549976.1456
35263.65314,1054770.981
54915.96178,1415647.553
24377.90905,948788.2757
27825.57206,1159596.519
21030.96618,1547133.396
18267.95471,1186688.506
32537.81877,772111.9721
36252.34068,1172730.156
37098.74217,1111085.017
33579.63151,1022781.171
43347.804,1274474.546
36543.06728,1213530.85
58600.82715,1411730.477
37585.27458,858685.5659
40110.8476,1200961.821
49481.56581,1520234.229
31019.32482,1360908.32
41640.43566,1360920.53
43282.183,1146532.455
37283.35765,1789098.521
44023.79068,852099.464
29682.40986,746096.7289
33197.77774,1534479.907
40458.73587,1215608.531
32402.10755,941594.3284
60286.0431,1204598.037
34171.36007,1597655.258
39318.17075,1492011.496
30865.58695,1421216.504
48423.32244,1132522.901
36271.4085,1102821.438
52947.03636,1856211.35
47075.21223,1687998.933
36115.81636,1063423.007
28366.03543,1177289.886
42806.14664,1173474.379
46974.57879,1637259.999
35517.54187,1238938.291
32960.75307,201898.0866
28882.90085,1439506.102
29268.82674,585608.6326
35114.40246,1294685.159
39388.51552,2014851.344
51815.09642,1840236.006
49829.9515,1441421.913
22268.07531,1498640.551
21867.47694,954746.5764
32458.9867,1124635.932
40282.72428,1169944.248
37127.9255,1114430.953
46770.66097,1783534.839
48061.75267,1302933.248
47039.21532,1241483.612
9816.300885,954114.544
43728.80349,1555320.5
42165.81246,404976.3659
25909.0792,1073183.76
41016.64709,1422195.879
15353.95643,340605.2113
21762.94969,1170959.526
30821.41209,942838.1647
31233.64935,1401613.92
47089.47508,1175504.486
35991.72064,608794.2467
26882.65179,946943.0362
58745.31203,1819900.637
28307.31433,1463130.273
43416.49782,1252391.18
43310.61243,1714445.175
49463.37888,1291759.393
28719.41089,1809154.289
17117.44367,1200539.361
29763.92535,1300265.21
34207.39721,997448.7281
46477.67868,2152959.409
35799.63827,1629983.847
57390.89007,497579.4466
37441.12054,890112.5493
39680.60932,1064685.699
39515.57156,1530124.016
35598.39044,1246246.828
35512.25505,1240754.932
33254.60341,1760734.69
43537.50295,1393746.76
29497.97129,1172385.898
15969.92604,483986.109
38052.87644,1388530.157
40653.87007,1721739.384
30699.33971,1276448.792
32547.27253,1161742.677
16741.96499,786407.9451
37808.99667,1604920.973
50908.97891,1230149.137
31379.78297,1051644.554
43717.91309,1415073.614
35197.94257,1043483.915
44426.21365,1544379.748
48726.9513,1352135.967
29293.07405,1505727.431
31755.72136,1416965.979
31946.30387,1046721.976
32745.36812,939040.0036
17568.73376,1383031.332
29636.50711,1072503.238
24997.10871,1134397.758
39129.2967,734827.508
33393.9166,991892.3175
34467.7587,1057252.583
41828.57962,1237224.859
43230.35216,1442632.541
43947.68026,1877402.32
35090.50081,1394518.415
38061.9983,953939.3299
21651.69941,1219778.034
32468.03115,1287325.382
38677.81515,1739893.555
31843.87634,1213382.223
35122.38947,1007478.748
39737.12261,1528756.126
29356.22337,1182459.772
35799.96255,1474546.762
47457.66221,1078016.94
48226.71893,1453381.624
39527.04856,1495012.965
45084.03666,714148.4148
44162.27921,894292.0474
31357.38821,1159841.831
36033.42685,1195986.299
27307.94803,1381430.63
55799.49748,1534889.853
38649.85239,1494125.33
39731.15056,1356146.261
38820.48194,1454943.074
43091.84514,774118.1878
41003.88008,889113.2389
48392.49736,1211102.211
32934.5532,658646.1847
37082.37422,1400104.871
42488.31,1262017.792
39063.33871,553077.2126
