1.000000, 1.656282
2.000000, 1.705012
3.000000, 1.752569
4.000000, 1.791335
5.000000, 1.822493
6.000000, 1.847728
7.000000, 1.868387
8.000000, 1.885470
9.000000, 1.899722
10.000000, 1.911700
11.000000, 1.921830
12.000000, 1.930445
13.000000, 1.937802
14.000000, 1.944111
15.000000, 1.949539
16.000000, 1.954223
17.000000, 1.958275
18.000000, 1.961788
19.000000, 1.964840
20.000000, 1.967498
21.000000, 1.969816
22.000000, 1.971841
23.000000, 1.973613
24.000000, 1.975166
25.000000, 1.976531
26.000000, 1.977731
27.000000, 1.978789
28.000000, 1.979723
29.000000, 1.980550
30.000000, 1.981284
31.000000, 1.981937
32.000000, 1.982519
33.000000, 1.983039
34.000000, 1.983506
35.000000, 1.983927
36.000000, 1.984308
37.000000, 1.984653
38.000000, 1.984968
39.000000, 1.985256
40.000000, 1.985521
41.000000, 1.985766
42.000000, 1.985994
43.000000, 1.986207
44.000000, 1.986407
45.000000, 1.986595
46.000000, 1.986774
47.000000, 1.986944
48.000000, 1.987107
49.000000, 1.987264
50.000000, 1.987415
51.000000, 1.987562
52.000000, 1.987705
53.000000, 1.987844
54.000000, 1.987981
55.000000, 1.988115
56.000000, 1.988247
57.000000, 1.988377
58.000000, 1.988506
59.000000, 1.988634
60.000000, 1.988760
61.000000, 1.988886
62.000000, 1.989011
63.000000, 1.989135
64.000000, 1.989259
65.000000, 1.989383
66.000000, 1.989506
67.000000, 1.989630
68.000000, 1.989753
69.000000, 1.989876
70.000000, 1.989999
71.000000, 1.990122
72.000000, 1.990245
73.000000, 1.990368
74.000000, 1.990492
75.000000, 1.990615
76.000000, 1.990738
77.000000, 1.990862
78.000000, 1.990985
79.000000, 1.991109
80.000000, 1.991233
81.000000, 1.991357
82.000000, 1.991481
83.000000, 1.991605
84.000000, 1.991729
85.000000, 1.991854
86.000000, 1.991978
87.000000, 1.992103
88.000000, 1.992227
89.000000, 1.992352
90.000000, 1.992477
91.000000, 1.992601
92.000000, 1.992726
93.000000, 1.992851
94.000000, 1.992976
95.000000, 1.993100
96.000000, 1.993225
97.000000, 1.993350
98.000000, 1.993475
99.000000, 1.993600
100.000000, 1.993724
101.000000, 1.993849
102.000000, 1.993974
103.000000, 1.994098
104.000000, 1.994223
105.000000, 1.994347
106.000000, 1.994472
107.000000, 1.994596
108.000000, 1.994720
109.000000, 1.994844
110.000000, 1.994968
111.000000, 1.995092
112.000000, 1.995216
113.000000, 1.995339
114.000000, 1.995462
115.000000, 1.995586
116.000000, 1.995709
117.000000, 1.995832
118.000000, 1.995954
119.000000, 1.996077
120.000000, 1.996199
121.000000, 1.996321
122.000000, 1.996443
123.000000, 1.996565
124.000000, 1.996687
125.000000, 1.996808
126.000000, 1.996929
127.000000, 1.997050
128.000000, 1.997170
129.000000, 1.997291
130.000000, 1.997411
131.000000, 1.997531
132.000000, 1.997650
133.000000, 1.997770
134.000000, 1.997889
135.000000, 1.998008
136.000000, 1.998126
137.000000, 1.998244
138.000000, 1.998362
139.000000, 1.998480
140.000000, 1.998597
141.000000, 1.998715
142.000000, 1.998831
143.000000, 1.998948
144.000000, 1.999064
145.000000, 1.999180
146.000000, 1.999295
147.000000, 1.999411
148.000000, 1.999525
149.000000, 1.999640
150.000000, 1.999754
151.000000, 1.999868
152.000000, 1.999982
153.000000, 2.000095
154.000000, 2.000208
155.000000, 2.000320
156.000000, 2.000433
157.000000, 2.000544
158.000000, 2.000656
159.000000, 2.000767
160.000000, 2.000878
161.000000, 2.000988
162.000000, 2.001098
163.000000, 2.001208
164.000000, 2.001317
165.000000, 2.001426
166.000000, 2.001535
167.000000, 2.001643
168.000000, 2.001751
169.000000, 2.001859
170.000000, 2.001966
171.000000, 2.002072
172.000000, 2.002179
173.000000, 2.002285
174.000000, 2.002390
175.000000, 2.002495
176.000000, 2.002600
177.000000, 2.002705
178.000000, 2.002809
179.000000, 2.002912
180.000000, 2.003016
181.000000, 2.003118
182.000000, 2.003221
183.000000, 2.003323
184.000000, 2.003425
185.000000, 2.003526
186.000000, 2.003627
187.000000, 2.003727
188.000000, 2.003827
189.000000, 2.003927
190.000000, 2.004026
191.000000, 2.004125
192.000000, 2.004224
193.000000, 2.004322
194.000000, 2.004420
195.000000, 2.004517
196.000000, 2.004614
197.000000, 2.004710
198.000000, 2.004806
199.000000, 2.004902
200.000000, 2.004997
201.000000, 2.005092
202.000000, 2.005187
203.000000, 2.005281
204.000000, 2.005374
205.000000, 2.005468
206.000000, 2.005561
207.000000, 2.005653
208.000000, 2.005745
209.000000, 2.005837
210.000000, 2.005928
211.000000, 2.006019
212.000000, 2.006109
213.000000, 2.006199
214.000000, 2.006289
215.000000, 2.006378
216.000000, 2.006467
217.000000, 2.006555
218.000000, 2.006644
219.000000, 2.006731
220.000000, 2.006818
221.000000, 2.006905
222.000000, 2.006992
223.000000, 2.007078
224.000000, 2.007163
225.000000, 2.007249
226.000000, 2.007333
227.000000, 2.007418
228.000000, 2.007502
229.000000, 2.007586
230.000000, 2.007669
231.000000, 2.007752
232.000000, 2.007834
233.000000, 2.007916
234.000000, 2.007998
235.000000, 2.008079
236.000000, 2.008160
237.000000, 2.008241
238.000000, 2.008321
239.000000, 2.008401
240.000000, 2.008480
241.000000, 2.008559
242.000000, 2.008638
243.000000, 2.008716
244.000000, 2.008794
245.000000, 2.008871
246.000000, 2.008948
247.000000, 2.009025
248.000000, 2.009101
249.000000, 2.009177
250.000000, 2.009253
251.000000, 2.009328
252.000000, 2.009403
253.000000, 2.009477
254.000000, 2.009551
255.000000, 2.009625
256.000000, 2.009698
257.000000, 2.009771
258.000000, 2.009844
259.000000, 2.009916
260.000000, 2.009988
261.000000, 2.010059
262.000000, 2.010130
263.000000, 2.010201
264.000000, 2.010272
265.000000, 2.010342
266.000000, 2.010411
267.000000, 2.010481
268.000000, 2.010549
269.000000, 2.010618
270.000000, 2.010686
271.000000, 2.010754
272.000000, 2.010822
273.000000, 2.010889
274.000000, 2.010956
275.000000, 2.011022
276.000000, 2.011088
277.000000, 2.011154
278.000000, 2.011220
279.000000, 2.011285
280.000000, 2.011349
281.000000, 2.011414
282.000000, 2.011478
283.000000, 2.011542
284.000000, 2.011605
285.000000, 2.011668
286.000000, 2.011731
287.000000, 2.011793
288.000000, 2.011855
289.000000, 2.011917
290.000000, 2.011978
291.000000, 2.012039
292.000000, 2.012100
293.000000, 2.012160
294.000000, 2.012220
295.000000, 2.012280
296.000000, 2.012340
297.000000, 2.012399
298.000000, 2.012457
299.000000, 2.012516
300.000000, 2.012574
301.000000, 2.012632
302.000000, 2.012689
303.000000, 2.012747
304.000000, 2.012803
305.000000, 2.012860
306.000000, 2.012916
307.000000, 2.012972
308.000000, 2.013028
309.000000, 2.013083
310.000000, 2.013138
311.000000, 2.013193
312.000000, 2.013247
313.000000, 2.013301
