14,5
-1,12
2,20
15,22
18,2
4,15
22,18
6,10
21,13
17,9
7,31
27,16
29,20
32,21
20,22
14,31
26,24
18,24
20,37
37,30
24,31
34,41
40,30
22,43
29,37
33,37
30,30
37,25
47,43
41,28
31,47
27,47
35,42
48,32
42,54
34,56
35,38
47,52
53,56
42,53
38,48
56,50
57,51
51,47
40,52
58,60
55,61
58,51
61,50
65,55
69,53
66,62
53,56
71,71
67,71
57,68
76,56
75,77
57,71
77,77
66,77
60,60
77,62
73,74
78,71
75,65
65,70
85,75
77,82
82,78
75,72
75,86
92,70
84,90
91,82
76,79
86,86
90,80
94,94
77,80
78,87
77,79
81,92
92,82
84,98
97,92
98,107
103,106
96,98
93,92
104,87
87,98
97,110
99,97
107,105
113,99
111,103
95,103
106,117
95,100
